dest_port,count
47527,86
47528,240
47529,76
47530,88
47531,241
47532,84
47533,244
47534,348
47535,289
47536,81
47537,236
47538,80
47539,73
47540,86
47541,89
47542,85
47543,107
47544,88
47545,89
47546,119
47547,82
47548,87
47549,93
47550,78
47551,318
47552,87
47553,82
47554,91
47555,94
47556,76
47557,103
47558,90
47559,91
47560,93
47561,90
47562,82
47563,81
47564,78
47565,90
47566,92
47567,80
47568,93
47569,841
47570,75
47571,89
47572,121
47573,97
47574,108
47575,93
47576,79
47577,283
47578,88
47579,82
47580,87
47581,84
47582,92
47583,73
47584,236
47585,87
47586,83
47587,86
47588,92
47589,249
47590,90
47591,83
47592,181
47593,242
47594,81
47595,84
47596,243
47597,86
47598,80
47599,76
47600,88
47601,91
47602,130
47603,74
47604,80
47605,85
47606,80
47607,79
47608,80
47609,89
47610,79
47611,85
47612,85
47613,106
47614,86
47615,255
47616,241
47617,244
47618,79
47619,90
47620,80
47621,247
47622,197
47623,80
47624,256
47625,82
47626,89
47627,84
47628,80
47629,81
47630,86
47631,87
47632,88
47633,92
47634,77
47635,78
47636,75
47637,78
47638,259
47639,93
47640,78
47641,117
47642,106
47643,88
47644,90
47645,74
47646,75
47647,84
47648,101
47649,97
47650,92
47651,82
47652,73
47653,110
47654,77
47655,97
47656,90
47657,86
47658,236
47659,85
47660,80
47661,100
47662,84
47663,107
47664,80
47665,87
47666,76
47667,85
47668,88
47669,91
47670,77
47671,127
47672,97
47673,75
47674,108
47675,240
47676,240
47677,199
47678,83
47679,99
47680,109
47681,79
47682,81
47683,246
47684,88
47685,234
47686,118
47687,242
47688,92
47689,81
47690,274
47691,242
47692,101
47693,1211
47694,250
47695,241
47696,76
47697,82
47698,96
47699,88
47700,98
47701,95
47702,84
47703,247
47704,74
47705,100
47706,85
47707,259
47708,79
47709,80
47710,83
47711,102
47712,83
47713,87
47714,246
47715,245
47716,85
47717,85
47718,102
47719,76
47720,93
47721,80
47722,184
47723,82
47724,78
47725,84
47726,87
47727,99
47728,82
47729,86
47730,88
47731,90
47732,233
47733,86
47734,84
47735,89
47736,85
47737,84
47738,86
47739,80
47740,86
47741,82
47742,92
47743,85
47744,245
47745,81
47746,83
47747,82
47748,92
47749,75
47750,87
47751,94
47752,245
47753,269
47754,259
47755,87
47756,89
47757,243
47758,244
47759,77
47760,79
47761,87
47762,82
47763,84
47764,80
47765,85
47766,85
47767,88
47768,81
47769,88
47770,259
47771,93
47772,110
47773,246
47774,125
47775,89
47776,91
47777,1015
47778,91
47779,102
47780,95
47781,89
47782,81
47783,244
47784,74
47785,91
47786,94
47787,75
47788,85
47789,76
47790,255
47791,95
47792,244
47793,87
47794,81
47795,85
47796,75
47797,85
47798,135
47799,86
47800,93
47801,85
47802,82
47803,83
47804,244
47805,79
47806,98
47807,86
47808,3093
47809,108
47810,77
47811,153
47812,84
47813,94
47814,98
47815,88
47816,245
47817,82
47818,97
47819,83
47820,82
47821,88
47822,180
47823,254
47824,112
47825,88
47826,88
47827,253
47828,93
47829,98
47830,254
47831,97
47832,86
47833,244
47834,91
47835,83
47836,89
47837,87
47838,245
47839,80
47840,89
47841,69
47842,87
47843,98
47844,242
47845,115
47846,85
47847,88
47848,90
47849,81
47850,89
47851,82
47852,76
47853,76
47854,86
47855,81
47856,86
47857,89
47858,83
47859,87
47860,85
47861,95
47862,84
47863,80
47864,244
47865,85
47866,89
47867,80
47868,85
47869,92
47870,88
47871,87
47872,256
47873,85
47874,123
47875,80
47876,81
47877,84
47878,79
47879,105
47880,80
47881,80
47882,93
47883,88
47884,256
47885,245
47886,85
47887,92
47888,90
47889,81
47890,106
47891,83
47892,91
47893,75
47894,246
47895,85
47896,79
47897,81
47898,89
47899,86
47900,104
47901,235
47902,83
47903,92
47904,98
47905,80
47906,95
47907,87
47908,87
47909,83
47910,73
47911,261
47912,98
47913,237
47914,79
47915,250
47916,85
47917,82
47918,94
47919,84
47920,93
47921,76
47922,162
47923,88
47924,82
47925,84
47926,94
47927,92
47928,72
47929,86
47930,86
47931,82
47932,89
47933,86
47934,93
47935,236
47936,94
47937,99
47938,87
47939,257
47940,84
47941,90
47942,87
47943,96
47944,83
47945,81
47946,92
47947,80
47948,85
47949,99
47950,81
47951,64
47952,82
47953,86
47954,91
47955,92
47956,88
47957,75
47958,93
47959,79
47960,110
47961,230
47962,84
47963,87
47964,88
47965,86
47966,82
47967,81
47968,99
47969,232
47970,85
47971,240
47972,93
47973,85
47974,109
47975,93
47976,95
47977,89
47978,236
47979,93
47980,85
47981,266
47982,258
47983,91
47984,678
47985,82
47986,275
47987,249
47988,243
47989,367
47990,1211
47991,85
47992,87
47993,80
47994,85
47995,81
47996,83
47997,89
47998,208
47999,96
48000,239
48001,308
48002,245
48003,103
48004,90
48005,265
48006,94
48007,89
48008,92
48009,83
48010,83
48011,181
48012,404
48013,264
48014,88
48015,74
48016,88
48017,79
48018,381
48019,201
48020,203
48021,92
48022,327
48023,82
48024,238
48025,86
48026,80
48027,86
48028,91
48029,87
48030,80
48031,91
48032,89
48033,83
48034,92
48035,87
48036,163
48037,79
48038,86
48039,74
48040,236
48041,102
48042,94
48043,79
48044,82
48045,76
48046,73
48047,79
48048,102
48049,110
48050,108
48051,79
48052,93
48053,95
48054,73
48055,77
48056,89
48057,85
48058,77
48059,81
48060,79
48061,243
48062,230
48063,84
48064,84
48065,86
48066,79
48067,86
48068,75
48069,82
48070,70
48071,79
48072,85
48073,81
48074,87
48075,84
48076,90
48077,80
48078,80
48079,92
48080,1290
48081,275
48082,477
48083,301
48084,348
48085,328
48086,301
48087,234
48088,245
48089,88
48090,100
48091,91
48092,75
48093,83
48094,83
48095,100
48096,88
48097,82
48098,77
48099,960
48100,227
48101,65
48102,88
48103,84
48104,277
48105,79
48106,78
48107,82
48108,93
48109,99
48110,92
48111,83
48112,88
48113,241
48114,81
48115,81
48116,236
48117,83
48118,82
48119,237
48120,76
48121,92
48122,190
48123,79
48124,82
48125,104
48126,74
48127,86
48128,120
48129,87
48130,84
48131,88
48132,229
48133,89
48134,76
48135,78
48136,97
48137,83
48138,77
48139,89
48140,81
48141,78
48142,87
48143,93
48144,92
48145,253
48146,77
48147,86
48148,240
48149,76
48150,97
48151,75
48152,1384
48153,82
48154,77
48155,78
48156,247
48157,232
48158,223
48159,72
48160,75
48161,254
48162,78
48163,78
48164,79
48165,247
48166,248
48167,81
48168,232
48169,238
48170,241
48171,91
48172,229
48173,74
48174,81
48175,79
48176,93
48177,82
48178,75
48179,90
48180,293
48181,104
48182,83
48183,87
48184,87
48185,97
48186,233
48187,82
48188,90
48189,97
48190,246
48191,91
48192,101
48193,243
48194,84
48195,86
48196,72
48197,233
48198,83
48199,83
48200,89
48201,89
48202,92
48203,77
48204,65
48205,89
48206,80
48207,84
48208,99
48209,77
48210,226
48211,83
48212,82
48213,78
48214,93
48215,87
48216,76
48217,72
48218,82
48219,78
48220,93
48221,249
48222,187
48223,86
48224,213
48225,83
48226,86
48227,73
48228,82
48229,79
48230,90
48231,85
48232,75
48233,86
48234,74
48235,136
48236,76
48237,85
48238,78
48239,243
48240,87
48241,245
48242,81
48243,89
48244,85
48245,82
48246,80
48247,75
48248,76
48249,77
48250,259
48251,91
48252,79
48253,77
48254,85
48255,68
48256,76
48257,87
48258,81
48259,69
48260,81
48261,78
48262,88
48263,79
48264,89
48265,92
48266,79
48267,253
48268,78
48269,77
48270,80
48271,75
48272,81
48273,98
48274,84
48275,249
48276,79
48277,75
48278,90
48279,83
48280,81
48281,88
48282,102
48283,80
48284,223
48285,81
48286,80
48287,82
48288,87
48289,238
48290,237
48291,83
48292,75
48293,79
48294,74
48295,254
48296,81
48297,241
48298,88
48299,239
48300,101
48301,93
48302,229
48303,77
48304,74
48305,77
48306,70
48307,84
48308,95
48309,245
48310,85
48311,89
48312,86
48313,78
48314,75
48315,84
48316,103
48317,82
48318,85
48319,80
48320,79
48321,236
48322,169
48323,90
48324,100
48325,82
48326,82
48327,78
48328,87
48329,251
48330,76
48331,75
48332,78
48333,80
48334,74
48335,235
48336,79
48337,77
48338,94
48339,84
48340,236
48341,90
48342,76
48343,113
48344,91
48345,107
48346,89
48347,87
48348,97
48349,89
48350,74
48351,80
48352,105
48353,84
48354,83
48355,89
48356,241
48357,248
48358,74
48359,76
48360,77
48361,123
48362,99
48363,80
48364,87
48365,79
48366,77
48367,80
48368,88
48369,77
48370,78
48371,82
48372,89
48373,80
48374,238
48375,76
48376,86
48377,81
48378,77
48379,78
48380,83
48381,83
48382,99
48383,88
48384,90
48385,93
48386,73
48387,82
48388,84
48389,120
48390,85
48391,240
48392,243
48393,84
48394,84
48395,79
48396,240
48397,95
48398,81
48399,241
48400,96
48401,98
48402,78
48403,85
48404,277
48405,81
48406,234
48407,82
48408,239
48409,88
48410,65
48411,76
48412,80
48413,92
48414,82
48415,79
48416,80
48417,72
48418,76
48419,88
48420,77
48421,93
48422,132
48423,246
48424,84
48425,76
48426,133
48427,87
48428,225
48429,80
48430,72
48431,71
48432,81
48433,102
48434,84
48435,82
48436,73
48437,92
48438,79
48439,70
48440,83
48441,95
48442,80
48443,324
48444,86
48445,78
48446,184
48447,83
48448,75
48449,92
48450,86
48451,85
48452,94
48453,251
48454,261
48455,77
48456,84
48457,77
48458,91
48459,84
48460,94
48461,86
48462,83
48463,110
48464,80
48465,87
48466,98
48467,79
48468,230
48469,78
48470,91
48471,71
48472,78
48473,85
48474,80
48475,74
48476,90
48477,244
48478,80
48479,80
48480,224
48481,112
48482,79
48483,90
48484,121
48485,80
48486,245
48487,75
48488,78
48489,98
48490,85
48491,84
48492,78
48493,93
48494,75
48495,117
48496,85
48497,87
48498,81
48499,80
48500,251
48501,252
48502,69
48503,72
48504,100
48505,81
48506,75
48507,86
48508,81
48509,108
48510,141
48511,77
48512,86
48513,75
48514,83
48515,73
48516,79
48517,75
48518,81
48519,89
48520,76
48521,86
48522,196
48523,232
48524,75
48525,85
48526,70
48527,81
48528,99
48529,79
48530,253
48531,80
48532,89
48533,85
48534,87
48535,89
48536,88
48537,236
48538,184
48539,241
48540,256
48541,81
48542,83
48543,106
48544,93
48545,80
48546,85
48547,86
48548,78
48549,81
48550,78
48551,244
48552,74
48553,79
48554,84
48555,84
48556,112
48557,84
48558,69
48559,72
48560,241
48561,86
48562,102
48563,232
48564,99
48565,76
48566,256
48567,90
48568,75
48569,64
48570,363
48571,77
48572,82
48573,83
48574,236
48575,77
48576,82
48577,251
48578,234
48579,82
48580,77
48581,73
48582,85
48583,241
48584,86
48585,99
48586,246
48587,245
48588,233
48589,72
48590,74
48591,93
48592,85
48593,85
48594,75
48595,93
48596,79
48597,73
48598,316
48599,80
48600,272
48601,85
48602,88
48603,83
48604,234
48605,73
48606,84
48607,310
48608,79
48609,242
48610,74
48611,226
48612,88
48613,236
48614,89
48615,85
48616,83
48617,92
48618,82
48619,93
48620,261
48621,73
48622,333
48623,87
48624,157
48625,72
48626,83
48627,74
48628,104
48629,72
48630,82
48631,90
48632,229
48633,85
48634,80
48635,812
48636,242
48637,103
48638,80
48639,81
48640,81
48641,74
48642,88
48643,79
48644,92
48645,263
48646,74
48647,93
48648,95
48649,141
48650,245
48651,178
48652,79
48653,106
48654,84
48655,83
48656,93
48657,92
48658,111
48659,86
48660,104
48661,335
48662,75
48663,235
48664,88
48665,109
48666,124
48667,77
48668,237
48669,95
48670,80
48671,80
48672,80
48673,78
48674,89
48675,991
48676,76
48677,79
48678,91
48679,84
48680,87
48681,82
48682,75
48683,84
48684,99
48685,96
48686,92
48687,71
48688,72
48689,75
48690,82
48691,74
48692,256
48693,313
48694,240
48695,78
48696,109
48697,91
48698,90
48699,73
48700,240
48701,235
48702,83
48703,235
48704,249
48705,82
48706,80
48707,80
48708,81
48709,82
48710,95
48711,88
48712,80
48713,76
48714,92
48715,86
48716,83
48717,85
48718,80
48719,187
48720,81
48721,81
48722,349
48723,80
48724,89
48725,75
48726,78
48727,233
48728,78
48729,81
48730,81
48731,251
48732,75
48733,77
48734,78
48735,87
48736,154
48737,242
48738,82
48739,78
48740,85
48741,83
48742,79
48743,158
48744,74
48745,81
48746,79
48747,89
48748,89
48749,239
48750,85
48751,80
48752,88
48753,82
48754,240
48755,84
48756,82
48757,86
48758,85
48759,260
48760,86
48761,79
48762,93
48763,588
48764,81
48765,86
48766,237
48767,234
48768,241
48769,87
48770,81
48771,88
48772,90
48773,86
48774,77
48775,80
48776,80
48777,83
48778,87
48779,222
48780,83
48781,80
48782,80
48783,76
48784,78
48785,68
48786,93
48787,95
48788,86
48789,85
48790,245
48791,94
48792,84
48793,89
48794,92
48795,77
48796,269
48797,85
48798,1027
48799,71
48800,99
48801,80
48802,85
48803,79
48804,240
48805,89
48806,233
48807,235
48808,74
48809,90
48810,231
48811,80
48812,74
48813,89
48814,74
48815,87
48816,238
48817,85
48818,83
48819,247
48820,78
48821,103
48822,355
48823,246
48824,82
48825,71
48826,73
48827,89
48828,78
48829,81
48830,77
48831,93
48832,92
48833,76
48834,75
48835,92
48836,67
48837,77
48838,78
48839,258
48840,228
48841,85
48842,80
48843,86
48844,97
48845,84
48846,96
48847,250
48848,78
48849,248
48850,266
48851,75
48852,82
48853,77
48854,89
48855,87
48856,85
48857,239
48858,91
48859,82
48860,100
48861,88
48862,70
48863,78
48864,80
48865,77
48866,73
48867,84
48868,238
48869,245
48870,245
48871,76
48872,78
48873,84
48874,84
48875,105
48876,85
48877,66
48878,83
48879,79
48880,79
48881,92
48882,87
48883,262
48884,116
48885,95
48886,86
48887,87
48888,1129
48889,194
48890,97
48891,76
48892,86
48893,85
48894,73
48895,267
48896,89
48897,250
48898,241
48899,334
48900,85
48901,81
48902,80
48903,85
48904,95
48905,71
48906,76
48907,85
48908,897
48909,82
48910,88
48911,83
48912,93
48913,82
48914,79
48915,116
48916,76
48917,236
48918,80
48919,82
48920,90
48921,92
48922,208
48923,80
48924,84
48925,86
48926,85
48927,248
48928,80
48929,83
48930,242
48931,76
48932,81
48933,95
48934,83
48935,172
48936,74
48937,87
48938,79
48939,82
48940,80
48941,81
48942,240
48943,103
48944,77
48945,85
48946,259
48947,84
48948,241
48949,72
48950,271
48951,80
48952,75
48953,259
48954,88
48955,81
48956,80
48957,89
48958,74
48959,89
48960,81
48961,104
48962,87
48963,222
48964,97
48965,75
48966,74
48967,286
48968,79
48969,94
48970,75
48971,260
48972,257
48973,81
48974,85
48975,80
48976,99
48977,78
48978,90
48979,85
48980,79
48981,74
48982,88
48983,250
48984,73
48985,86
48986,78
48987,85
48988,246
48989,86
48990,187
48991,256
48992,79
48993,85
48994,88
48995,94
48996,79
48997,84
48998,91
48999,99
49000,196
49001,111
49002,85
49003,256
49004,78
49005,745
49006,108
49007,76
49008,71
49009,78
49010,231
49011,226
49012,157
49013,72
49014,77
49015,90
49016,64
49017,199
49018,243
49019,73
49020,79
49021,156
49022,168
49023,63
49024,75
49025,225
49026,71
49027,75
49028,84
49029,79
49030,72
49031,66
49032,79
49033,69
49034,62
49035,71
49036,241
49037,74
49038,68
49039,73
49040,66
49041,216
49042,71
49043,74
49044,65
49045,63
49046,65
49047,71
49048,77
49049,909
49050,55
49051,550
49052,71
49053,73
49054,77
49055,77
49056,70
49057,121
49058,72
49059,65
49060,221
49061,228
49062,70
49063,77
49064,72
49065,304
49066,70
49067,71
49068,68
49069,63
49070,70
49071,75
49072,61
49073,126
49074,61
49075,67
49076,68
49077,86
49078,66
49079,72
49080,213
49081,231
49082,64
49083,74
49084,65
49085,234
49086,76
49087,83
49088,75
49089,82
49090,93
49091,70
49092,73
49093,61
49094,346
49095,231
49096,243
49097,110
49098,67
49099,70
49100,98
49101,76
49102,216
49103,224
49104,67
49105,76
49106,76
49107,241
49108,83
49109,73
49110,196
49111,68
49112,762
49113,75
49114,67
49115,232
49116,58
49117,69
49118,62
49119,69
49120,98
49121,182
49122,206
49123,247
49124,230
49125,201
49126,77
49127,81
49128,239
49129,68
49130,75
49131,82
49132,69
49133,220
49134,212
49135,78
49136,83
49137,70
49138,66
49139,65
49140,78
49141,64
49142,225
49143,246
49144,234
49145,153
49146,173
49147,66
49148,219
49149,247
49150,87
49151,1321
49152,14488
49153,8420
49154,4396
49155,3598
49156,2516
49157,1633
49158,1655
49159,1261
49160,1014
49161,963
49162,468
49163,928
49164,548
49165,965
49166,494
49167,1081
49168,1011
49169,576
49170,1027
49171,604
49172,512
49173,762
49174,536
49175,865
49176,742
49177,493
49178,515
49179,534
49180,613
49181,1248
49182,546
49183,449
49184,527
49185,460
49186,587
49187,559
49188,447
49189,511
49190,457
49191,613
49192,436
49193,447
49194,433
49195,376
49196,404
49197,460
49198,369
49199,479
49200,1015
49201,443
49202,523
49203,550
49204,460
49205,456
49206,599
49207,472
49208,421
49209,491
49210,729
49211,412
49212,418
49213,499
49214,403
49215,413
49216,408
49217,416
49218,660
49219,429
49220,427
49221,570
49222,610
49223,588
49224,418
49225,423
49226,400
49227,506
49228,382
49229,454
49230,421
49231,378
49232,432
49233,416
49234,403
49235,428
49236,388
49237,402
49238,564
49239,435
49240,414
49241,796
49242,644
49243,470
49244,447
49245,414
49246,563
49247,1374
49248,1071
49249,642
49250,392
49251,226
49252,69
49253,58
49254,98
49255,80
49256,62
49257,79
49258,77
49259,71
49260,84
49261,65
49262,70
49263,68
49264,60
49265,76
49266,99
49267,65
49268,74
49269,76
49270,75
49271,65
49272,74
49273,69
49274,267
49275,72
49276,220
49277,64
49278,60
49279,93
49280,70
49281,76
49282,70
49283,75
49284,78
49285,756
49286,79
49287,80
49288,81
49289,67
49290,74
49291,71
49292,70
49293,67
49294,88
49295,232
49296,74
49297,70
49298,222
49299,86
49300,94
49301,68
49302,94
49303,67
49304,230
49305,235
49306,216
49307,67
49308,71
49309,66
49310,73
49311,70
49312,76
49313,231
49314,66
49315,66
49316,61
49317,71
49318,58
49319,65
49320,121
49321,66
49322,183
49323,64
49324,70
49325,79
49326,85
49327,74
49328,67
49329,76
49330,252
49331,71
49332,69
49333,91
49334,65
49335,68
49336,67
49337,111
49338,88
49339,62
49340,75
49341,225
49342,84
49343,294
49344,366
49345,62
49346,237
49347,70
49348,70
49349,67
49350,133
49351,65
49352,65
49353,213
49354,238
49355,228
49356,66
49357,64
49358,70
49359,72
49360,93
49361,74
49362,62
49363,70
49364,73
49365,230
49366,69
49367,69
49368,73
49369,66
49370,73
49371,63
49372,85
49373,107
49374,80
49375,226
49376,67
49377,66
49378,116
49379,75
49380,95
49381,80
49382,80
49383,68
49384,62
49385,244
49386,76
49387,65
49388,229
49389,159
49390,225
49391,64
49392,161
49393,69
49394,86
49395,81
49396,225
49397,104
49398,243
49399,91
49400,379
49401,62
49402,74
49403,68
49404,99
49405,62
49406,57
49407,248
49408,70
49409,70
49410,79
49411,69
49412,81
49413,85
49414,59
49415,231
49416,76
49417,72
49418,77
49419,61
49420,227
49421,83
49422,192
49423,74
49424,249
49425,71
49426,72
49427,382
49428,78
49429,71
49430,65
49431,277
49432,78
49433,103
49434,103
49435,63
49436,65
49437,89
49438,73
49439,92
49440,98
49441,92
49442,95
49443,648
49444,91
49445,83
49446,101
49447,89
49448,87
49449,114
49450,67
49451,65
49452,225
49453,69
49454,91
49455,222
49456,229
49457,78
49458,64
49459,71
49460,77
49461,84
49462,65
49463,123
49464,254
49465,66
49466,64
49467,221
49468,66
49469,63
49470,60
49471,73
49472,72
49473,68
49474,93
49475,64
49476,424
49477,64
49478,67
49479,66
49480,233
49481,72
49482,89
49483,78
49484,245
49485,70
49486,68
49487,68
49488,89
49489,68
49490,110
49491,197
49492,67
49493,95
49494,113
49495,69
49496,85
49497,76
49498,72
49499,182
49500,164
49501,2446
49502,2591
49503,231
49504,156
49505,64
49506,444
49507,73
49508,85
49509,69
49510,62
49511,222
49512,66
49513,82
49514,63
49515,66
49516,66
49517,82
49518,235
49519,71
49520,86
49521,87
49522,196
49523,81
49524,70
49525,69
49526,86
49527,71
49528,474
49529,72
49530,74
49531,73
49532,58
49533,66
49534,86
49535,88
49536,229
49537,71
49538,72
49539,82
49540,69
49541,68
49542,73
49543,263
49544,79
49545,70
49546,72
49547,76
49548,87
49549,71
49550,74
49551,228
49552,71
49553,67
49554,63
49555,71
49556,64
49557,72
49558,60
49559,101
49560,78
49561,65
49562,62
49563,69
49564,84
49565,80
49566,79
49567,61
49568,69
49569,227
49570,68
49571,66
49572,65
49573,68
49574,76
49575,75
49576,71
49577,232
49578,234
49579,84
49580,102
49581,99
49582,77
49583,90
49584,229
49585,65
49586,70
49587,76
49588,218
49589,72
49590,68
49591,80
49592,561
49593,78
49594,104
49595,78
49596,68
49597,72
49598,224
49599,75
49600,77
49601,68
49602,239
49603,103
49604,72
49605,68
49606,75
49607,59
49608,71
49609,71
49610,63
49611,60
49612,62
49613,63
49614,67
49615,66
49616,65
49617,63
49618,70
49619,60
49620,244
49621,77
49622,224
49623,91
49624,72
49625,80
49626,83
49627,73
49628,67
49629,67
49630,78
49631,62
49632,67
49633,64
49634,73
49635,93
49636,75
49637,68
49638,69
49639,80
49640,73
49641,67
49642,79
49643,78
49644,75
49645,74
49646,76
49647,74
49648,75
49649,69
49650,70
49651,73
49652,66
49653,91
49654,82
49655,74
49656,65
49657,223
49658,81
49659,73
49660,76
49661,75
49662,80
49663,80
49664,2251
49665,2637
49666,2801
49667,2525
49668,2226
49669,1199
49670,837
49671,168
49672,199
49673,263
49674,424
49675,152
49676,134
49677,367
49678,118
49679,288
49680,131
49681,110
49682,253
49683,139
49684,412
49685,71
49686,250
49687,89
49688,335
49689,277
49690,251
49691,137
49692,296
49693,110
49694,358
49695,262
49696,110
49697,117
49698,126
49699,81
49700,90
49701,81
49702,87
49703,72
49704,79
49705,71
49706,71
49707,90
49708,75
49709,72
49710,66
49711,64
49712,230
49713,73
49714,70
49715,68
49716,64
49717,228
49718,69
49719,154
49720,66
49721,73
49722,278
49723,77
49724,233
49725,79
49726,87
49727,84
49728,70
49729,94
49730,68
49731,68
49732,110
49733,62
49734,73
49735,67
49736,71
49737,72
49738,65
49739,472
49740,70
49741,121
49742,74
49743,78
49744,69
49745,70
49746,78
49747,75
49748,74
49749,73
49750,71
49751,258
49752,64
49753,86
49754,76
49755,58
49756,73
49757,70
49758,71
49759,79
49760,73
49761,64
49762,261
49763,72
49764,76
49765,269
49766,73
49767,249
49768,73
49769,68
49770,70
49771,66
49772,78
49773,73
49774,70
49775,225
49776,231
49777,86
49778,94
49779,228
49780,68
49781,69
49782,61
49783,764
49784,814
49785,82
49786,74
49787,60
49788,95
49789,76
49790,73
49791,73
49792,85
49793,67
49794,93
49795,67
49796,78
49797,71
49798,71
49799,72
49800,242
49801,81
49802,161
49803,152
49804,71
49805,71
49806,71
49807,74
49808,78
49809,72
49810,63
49811,74
49812,73
49813,61
49814,66
49815,73
49816,72
49817,63
49818,64
49819,76
49820,62
49821,65
49822,162
49823,68
49824,77
49825,65
49826,78
49827,68
49828,85
49829,70
49830,238
49831,72
49832,88
49833,109
49834,232
49835,239
49836,65
49837,70
49838,69
49839,63
49840,71
49841,66
49842,63
49843,255
49844,88
49845,72
49846,246
49847,81
49848,219
49849,773
49850,70
49851,77
49852,72
49853,180
49854,84
49855,152
49856,68
49857,68
49858,59
49859,77
49860,78
49861,93
49862,83
49863,71
49864,232
49865,65
49866,64
49867,89
49868,66
49869,69
49870,242
49871,80
49872,237
49873,236
49874,246
49875,76
49876,79
49877,70
49878,75
49879,63
49880,80
49881,84
49882,66
49883,66
49884,224
49885,62
49886,72
49887,73
49888,254
49889,71
49890,79
49891,64
49892,71
49893,65
49894,100
49895,75
49896,70
49897,79
49898,75
49899,95
49900,88
49901,81
49902,69
49903,76
49904,224
49905,83
49906,217
49907,69
49908,75
49909,116
49910,72
49911,65
49912,214
49913,74
49914,63
49915,69
49916,100
49917,73
49918,69
49919,68
49920,70
49921,76
49922,223
49923,69
49924,73
49925,76
49926,60
49927,75
49928,64
49929,214
49930,212
49931,222
49932,233
49933,69
49934,220
49935,76
49936,114
49937,91
49938,84
49939,70
49940,75
49941,73
49942,70
49943,72
49944,69
49945,75
49946,65
49947,92
49948,76
49949,87
49950,272
49951,190
49952,248
49953,70
49954,67
49955,76
49956,66
49957,88
49958,67
49959,70
49960,73
49961,64
49962,248
49963,68
49964,82
49965,70
49966,77
49967,84
49968,74
49969,65
49970,65
49971,81
49972,78
49973,72
49974,70
49975,79
49976,66
49977,224
49978,76
49979,224
49980,71
49981,71
49982,236
49983,60
49984,78
49985,66
49986,227
49987,259
49988,229
49989,71
49990,78
49991,107
49992,230
49993,80
49994,104
49995,75
49996,103
49997,80
49998,276
49999,1419
50000,11295
50001,7636
50002,4982
50003,3462
50004,2069
50005,1986
50006,1166
50007,901
50008,691
50009,811
50010,1322
50011,925
50012,1145
50013,909
50014,649
50015,1355
50016,257
50017,176
50018,1043
50019,233
50020,507
50021,169
50022,2202
50023,255
50024,580
50025,194
50026,84
50027,76
50028,131
50029,75
50030,153
50031,109
50032,76
50033,87
50034,88
50035,90
50036,83
50037,160
50038,89
50039,86
50040,95
50041,75
50042,290
50043,131
50044,80
50045,78
50046,74
50047,84
50048,77
50049,85
50050,9237
50051,153
50052,1462
50053,1212
50054,93
50055,96
50056,81
50057,79
50058,88
50059,83
50060,195
50061,74
50062,77
50063,83
50064,79
50065,245
50066,79
50067,1186
50068,84
50069,249
50070,8829
50071,89
50072,84
50073,231
50074,78
50075,2559
50076,84
50077,789
50078,83
50079,69
50080,1189
50081,876
50082,1074
50083,300
50084,79
50085,851
50086,355
50087,84
50088,984
50089,86
50090,355
50091,81
50092,82
50093,110
50094,85
50095,124
50096,80
50097,73
50098,82
50099,833
50101,894
50102,396
50103,452
50104,428
50105,488
50106,460
50107,389
50108,98
50109,88
50110,94
50111,186
50112,237
50113,499
50114,78
50115,83
50116,164
50117,97
50118,934
50119,88
50120,94
50121,819
50122,380
50123,256
50124,92
50125,120
50126,94
50127,88
50128,83
50129,90
50130,90
50131,75
50132,90
50133,73
50134,81
50135,88
50136,76
50137,88
50138,94
50139,145
50140,172
50141,90
50142,114
50143,103
50144,88
50145,83
50146,79
50147,145
50148,81
50149,80
50150,111
50151,85
50152,89
50153,96
50154,85
50155,111
50156,87
50157,93
50158,87
50159,97
50160,1068
50161,103
50162,119
50163,88
50164,84
50165,107
50166,78
50167,87
50168,91
50169,77
50170,100
50171,87
50172,78
50173,131
50174,84
50175,88
50176,95
50177,87
50178,77
50179,128
50180,107
50181,88
50182,82
50183,83
50184,77
50185,81
50186,79
50187,92
50188,82
50189,107
50190,100
50191,84
50192,91
50193,86
50194,79
50195,77
50196,712
50197,74
50198,87
50199,87
50200,282
50201,94
50202,204
50203,208
50204,79
50205,70
50206,97
50207,103
50208,93
50209,86
50210,86
50211,91
50212,86
50213,880
50214,80
50215,83
50216,81
50217,80
50218,77
50219,84
50220,97
50221,86
50222,304
50223,74
50224,94
50225,108
50226,111
50227,120
50228,77
50229,81
50230,83
50231,77
50232,74
50233,88
50234,75
50235,95
50236,72
50237,69
50238,85
50239,71
50240,1050
50241,77
50242,76
50243,1013
50244,79
50245,90
50246,79
50247,74
50248,77
50249,85
50250,246
50251,75
50252,71
50253,80
50254,82
50255,87
50256,69
50257,211
50258,166
50259,79
50260,101
50261,83
50262,83
50263,76
50264,74
50265,86
50266,82
50267,71
50268,78
50269,79
50270,90
50271,74
50272,89
50273,82
50274,104
50275,81
50276,86
50277,266
50278,81
50279,93
50280,85
50281,71
50282,70
50283,104
50284,104
50285,90
50286,83
50287,84
50288,82
50289,78
50290,88
50291,81
50292,79
50293,77
50294,78
50295,84
50296,88
50297,73
50298,80
50299,83
50300,584
50301,82
50302,83
50303,85
50304,81
50305,83
50306,80
50307,85
50308,84
50309,89
50310,84
50311,73
50312,77
50313,279
50314,81
